itemID,boughtAt,convertAt,status,itemCategory,itemType,itemSubType,gender,itemCondition,itemFabrics,itemColor,size,brand,acquisitionChannel,purchasePrice,resalePrice,repairEffort
ITEM00542,2025-06-18 11:10:15,2025-07-24 13:22:59,disposed,Footwear,Shoes,Sneakers,Kids,1,"0,0,0,100,0,0,0,0",Green,40,Patagonia,donation,14.99,0.0,none
ITEM00543,2025-06-24 23:46:29,2025-10-01 14:10:51,sold,Bottomwear,Pants,Jeans,Women,8,"0,0,0,45,55,0,0,0",Beige,Kids,Adidas,userSellIn,25.84,99.72,none
ITEM00544,2025-06-11 16:43:38,2025-09-21 18:59:00,sold,Topwear,Shirt,Blouse,Women,7,"0,0,0,0,0,0,0,100",Red,36,Adidas,userSellIn,10.85,22.31,moderate
ITEM00545,2025-06-17 00:46:09,2025-08-29 12:11:50,sold,Accessories,General,Scarf,Men,8,"0,43,0,0,0,57,0,0",Blue,38,Gucci,donation,28.37,71.63,heavy
ITEM00546,2025-07-03 23:48:36,2025-07-28 14:50:37,sold,Bottomwear,Pants,Shorts,Men,10,"25,0,0,0,0,0,0,75",Black,XS,Patagonia,userSellIn,19.2,38.74,moderate
ITEM00547,2025-07-02 23:12:09,2025-07-17 17:59:35,sold,Topwear,Jacket,Hoodie,Kids,9,"55,0,0,0,0,45,0,0",Beige,Kids,Patagonia,bulkWholesale,20.81,49.42,heavy
ITEM00548,2025-07-05 04:32:09,2025-08-31 01:22:31,recycled,Footwear,Shoes,Sneakers,Kids,0,"0,100,0,0,0,0,0,0",Multicolor,XL,Adidas,bulkWholesale,9.05,0.0,heavy
ITEM00549,2025-06-30 00:44:32,2025-07-15 19:17:00,sold,Accessories,General,Handbag,Men,4,"0,0,0,0,0,0,0,100",Grey,S,Nike,donation,3.59,5.68,none
ITEM00550,2025-06-22 22:54:56,2025-09-25 09:01:02,sold,Topwear,Shirt,Blouse,Unisex,9,"0,0,54,46,0,0,0,0",Black,34,Uniqlo,userSellIn,7.49,20.08,moderate
ITEM00551,2025-06-25 00:28:45,2025-09-22 14:34:34,sold,Bottomwear,Skirt,Maxi Skirt,Women,4,"0,0,57,0,0,0,43,0",Beige,42,Levi's,userSellIn,9.43,32.1,none
ITEM00552,2025-06-25 01:56:57,2025-07-15 17:21:09,sold,Bottomwear,Pants,Jeans,Women,3,"0,0,100,0,0,0,0,0",Grey,M,Patagonia,bulkWholesale,22.76,64.84,heavy
ITEM00553,2025-07-03 20:10:32,2025-08-19 02:23:47,disposed,Topwear,Shirt,Polo,Women,2,"0,0,0,0,0,0,0,100",White,XS,Patagonia,bulkWholesale,5.13,0.0,moderate
ITEM00554,2025-06-26 18:44:10,2025-09-27 13:15:54,sold,Footwear,Shoes,Boots,Unisex,8,"0,0,0,0,0,100,0,0",Beige,Kids,Nike,bulkWholesale,24.95,47.74,none
ITEM00555,2025-07-01 22:13:56,2025-09-21 05:19:50,recycled,Bottomwear,Pants,Chinos,Unisex,0,"0,0,100,0,0,0,0,0",Red,42,Gucci,userSellIn,17.31,0.0,heavy
ITEM00556,2025-06-28 23:21:11,2025-09-10 23:32:52,recycled,One-Piece,Dress,Summer Dress,Men,2,"0,0,0,0,0,0,100,0",White,40,Nike,userSellIn,3.53,0.0,moderate
ITEM00557,2025-07-01 04:01:26,2025-09-07 12:48:32,sold,One-Piece,Dress,Evening Dress,Kids,6,"0,100,0,0,0,0,0,0",Black,XS,Nike,userSellIn,25.11,53.18,none
ITEM00558,2025-06-19 14:55:32,2025-09-04 09:49:15,sold,Bottomwear,Pants,Chinos,Men,6,"0,0,0,0,0,0,0,100",Beige,34,Gucci,userSellIn,17.21,59.19,minor
ITEM00559,2025-06-20 12:41:08,2025-08-18 10:47:51,recycled,Bottomwear,Skirt,Maxi Skirt,Kids,1,"100,0,0,0,0,0,0,0",Grey,34,H&M,donation,19.24,0.0,none
ITEM00560,2025-06-24 00:24:59,2025-09-13 21:18:08,sold,Footwear,Shoes,Boots,Unisex,5,"0,0,0,100,0,0,0,0",Multicolor,M,H&M,userSellIn,17.48,52.05,none
ITEM00561,2025-06-29 05:06:14,2025-08-02 03:26:03,disposed,One-Piece,Dress,Casual Dress,Women,0,"0,0,63,0,0,0,0,37",Beige,38,Patagonia,donation,21.96,0.0,moderate
ITEM00562,2025-06-12 13:30:51,2025-08-18 01:31:23,sold,Topwear,Shirt,T-Shirt,Kids,3,"0,0,0,0,0,0,0,100",Red,36,Zara,donation,17.47,26.88,heavy
ITEM00563,2025-06-19 19:29:48,2025-09-07 01:51:02,disposed,Footwear,Shoes,Heels,Unisex,0,"0,0,0,100,0,0,0,0",Grey,Kids,H&M,donation,15.67,0.0,none
ITEM00564,2025-06-07 19:13:33,2025-08-12 07:20:26,sold,Topwear,Shirt,T-Shirt,Kids,8,"0,0,100,0,0,0,0,0",White,L,Adidas,userSellIn,11.44,44.23,none
ITEM00565,2025-06-22 06:29:33,2025-07-28 04:01:40,sold,One-Piece,Dress,Casual Dress,Kids,9,"0,0,100,0,0,0,0,0",White,44,H&M,donation,0.99,2.64,moderate
ITEM00566,2025-06-13 14:01:10,2025-09-19 15:51:41,sold,Footwear,Shoes,Sneakers,Unisex,6,"0,0,0,100,0,0,0,0",White,34,Uniqlo,bulkWholesale,16.45,36.43,minor
ITEM00567,2025-06-24 23:58:17,2025-08-25 13:07:55,sold,Footwear,Shoes,Heels,Unisex,3,"0,0,0,0,0,0,37,63",Green,34,Patagonia,donation,14.61,29.73,none
ITEM00568,2025-06-10 15:15:51,2025-07-22 11:01:46,disposed,One-Piece,Dress,Evening Dress,Women,2,"0,0,0,100,0,0,0,0",Black,XL,Gucci,donation,23.48,0.0,minor
ITEM00569,2025-07-05 13:29:31,2025-09-28 03:54:31,disposed,Bottomwear,Pants,Jeans,Women,0,"0,0,0,0,100,0,0,0",Green,L,Uniqlo,donation,16.0,0.0,minor
ITEM00570,2025-07-04 19:47:41,2025-07-24 07:30:19,sold,Bottomwear,Skirt,Mini Skirt,Women,4,"0,0,100,0,0,0,0,0",White,42,Zara,userSellIn,8.55,27.69,minor
ITEM00571,2025-06-06 15:09:51,2025-09-09 07:51:01,sold,Bottomwear,Pants,Shorts,Kids,7,"0,0,0,100,0,0,0,0",Multicolor,44,Levi's,donation,24.67,47.1,minor
ITEM00572,2025-06-09 07:10:42,2025-07-27 21:40:29,disposed,Accessories,General,Belt,Kids,0,"73,27,0,0,0,0,0,0",Beige,34,H&M,donation,7.05,0.0,heavy
ITEM00573,2025-06-06 22:06:22,2025-08-13 16:30:46,sold,Accessories,General,Belt,Kids,3,"0,0,0,0,0,16,84,0",Red,L,Levi's,bulkWholesale,1.67,4.9,minor
ITEM00574,2025-06-08 20:14:43,2025-09-07 05:02:47,recycled,Accessories,General,Belt,Women,1,"0,0,0,0,0,0,6,94",Green,44,Zara,userSellIn,20.63,0.0,heavy
ITEM00575,2025-06-28 23:41:13,2025-10-03 11:45:04,sold,Accessories,General,Belt,Unisex,9,"100,0,0,0,0,0,0,0",Black,Kids,Gucci,bulkWholesale,26.7,63.87,moderate
ITEM00576,2025-06-29 15:18:14,2025-07-30 00:39:01,recycled,Bottomwear,Skirt,Maxi Skirt,Women,2,"0,0,0,13,87,0,0,0",Green,44,H&M,bulkWholesale,28.38,0.0,moderate
ITEM00577,2025-06-05 19:18:10,2025-09-13 14:00:19,recycled,Bottomwear,Pants,Shorts,Men,1,"0,67,33,0,0,0,0,0",Red,S,Gucci,donation,19.37,0.0,none
ITEM00578,2025-06-15 14:38:58,2025-07-23 09:18:02,recycled,Footwear,Shoes,Sneakers,Women,0,"0,0,70,0,30,0,0,0",Black,L,Uniqlo,userSellIn,29.87,0.0,minor
ITEM00579,2025-06-19 00:44:47,2025-09-12 11:01:51,sold,Accessories,General,Belt,Unisex,6,"0,38,0,0,0,0,62,0",White,36,Gucci,donation,29.67,96.8,heavy
ITEM00580,2025-06-23 11:46:21,2025-09-01 21:45:08,sold,One-Piece,Dress,Casual Dress,Unisex,4,"0,0,0,100,0,0,0,0",Red,Kids,Adidas,bulkWholesale,18.34,32.98,none
ITEM00581,2025-06-08 20:01:23,2025-08-15 23:44:00,sold,Bottomwear,Skirt,Mini Skirt,Men,10,"0,0,0,0,77,0,23,0",Multicolor,XL,Gucci,donation,22.08,48.37,moderate
ITEM00582,2025-06-07 18:45:27,2025-09-22 23:38:02,sold,Footwear,Shoes,Boots,Unisex,4,"49,0,0,0,0,0,0,51",Blue,Kids,Levi's,donation,8.82,14.04,heavy
ITEM00583,2025-06-22 17:54:14,2025-08-31 15:23:04,disposed,Bottomwear,Pants,Chinos,Kids,2,"0,0,0,0,0,0,44,56",Black,34,Uniqlo,donation,10.0,0.0,moderate
ITEM00584,2025-06-10 21:37:46,2025-08-03 03:47:12,sold,Footwear,Shoes,Boots,Kids,5,"0,0,0,0,52,0,0,48",Red,XS,Levi's,donation,7.59,26.83,none
ITEM00585,2025-07-05 11:29:55,2025-08-10 03:42:03,sold,Footwear,Shoes,Boots,Unisex,3,"0,0,0,0,0,0,100,0",Black,M,Uniqlo,userSellIn,3.26,11.73,moderate
ITEM00586,2025-06-19 15:17:54,2025-08-21 23:35:30,sold,Topwear,Shirt,T-Shirt,Unisex,8,"0,36,0,0,0,0,64,0",Red,M,Levi's,userSellIn,1.19,3.87,moderate
ITEM00587,2025-07-05 00:49:36,2025-09-21 11:05:21,recycled,Accessories,General,Scarf,Unisex,2,"0,0,0,0,0,0,0,100",Red,38,Patagonia,bulkWholesale,8.03,0.0,minor
ITEM00588,2025-06-13 23:05:53,2025-07-25 22:10:49,sold,Accessories,General,Handbag,Men,4,"0,64,0,36,0,0,0,0",Black,L,Patagonia,bulkWholesale,29.33,78.59,heavy
ITEM00589,2025-06-16 17:56:09,2025-09-18 01:16:28,sold,Topwear,Jacket,Hoodie,Men,7,"0,0,11,0,0,0,0,89",Beige,XL,Nike,userSellIn,17.45,57.51,minor
ITEM00590,2025-06-30 21:43:04,2025-07-26 20:39:11,sold,Bottomwear,Skirt,Maxi Skirt,Women,6,"0,100,0,0,0,0,0,0",Blue,42,Uniqlo,donation,23.78,81.32,none
ITEM00591,2025-06-15 23:22:42,2025-09-03 02:06:09,disposed,Topwear,Shirt,T-Shirt,Kids,2,"0,100,0,0,0,0,0,0",Red,L,Patagonia,donation,21.08,0.0,minor
ITEM00592,2025-07-04 03:00:50,2025-07-29 17:14:28,sold,One-Piece,Dress,Summer Dress,Kids,9,"0,0,0,0,62,38,0,0",Multicolor,XS,H&M,userSellIn,5.91,15.3,minor
ITEM00593,2025-06-19 13:27:04,2025-07-22 16:41:02,sold,Topwear,Shirt,Polo,Kids,9,"0,0,0,0,100,0,0,0",Grey,XL,Zara,donation,29.72,112.48,none
ITEM00594,2025-06-22 03:36:08,2025-07-15 23:26:55,sold,One-Piece,Dress,Casual Dress,Unisex,6,"0,100,0,0,0,0,0,0",Black,42,Uniqlo,bulkWholesale,9.91,23.46,moderate
ITEM00595,2025-07-02 03:07:27,2025-08-02 08:44:26,sold,Accessories,General,Belt,Women,5,"0,20,0,0,0,80,0,0",White,36,H&M,donation,19.79,77.47,moderate
ITEM00596,2025-06-18 05:48:20,2025-09-10 14:07:25,sold,Footwear,Shoes,Sneakers,Kids,7,"0,0,100,0,0,0,0,0",Multicolor,40,H&M,donation,10.77,40.88,none
ITEM00597,2025-06-28 03:13:36,2025-08-11 03:40:04,sold,Footwear,Shoes,Heels,Kids,6,"0,0,0,0,96,0,4,0",Green,S,Gucci,userSellIn,25.09,91.96,moderate
ITEM00598,2025-06-05 23:49:09,2025-08-04 00:16:48,sold,One-Piece,Dress,Summer Dress,Women,6,"65,0,0,35,0,0,0,0",White,Kids,Nike,donation,17.77,63.84,moderate
ITEM00599,2025-06-12 07:47:02,2025-08-11 08:54:29,sold,One-Piece,Dress,Casual Dress,Women,8,"0,0,0,100,0,0,0,0",Red,M,Gucci,donation,9.54,24.77,minor
ITEM00600,2025-07-03 15:29:13,2025-08-21 13:44:36,sold,Topwear,Jacket,Hoodie,Women,4,"0,0,0,0,50,0,50,0",Grey,Kids,Adidas,userSellIn,21.42,52.21,minor
ITEM00601,2025-06-24 11:12:37,2025-09-05 12:29:40,sold,Footwear,Shoes,Heels,Unisex,8,"1,0,99,0,0,0,0,0",Beige,36,Adidas,bulkWholesale,10.08,29.05,moderate
ITEM00602,2025-06-21 08:16:42,2025-10-02 21:23:13,sold,One-Piece,Dress,Evening Dress,Men,4,"0,0,0,0,100,0,0,0",Red,M,Gucci,donation,29.47,57.99,moderate
ITEM00603,2025-06-26 10:29:27,2025-07-20 16:46:36,disposed,Bottomwear,Pants,Jeans,Women,1,"0,0,0,0,0,100,0,0",Multicolor,Kids,Nike,userSellIn,1.12,0.0,minor
ITEM00604,2025-07-03 18:00:14,2025-07-26 15:19:40,sold,One-Piece,Dress,Evening Dress,Men,7,"0,0,0,0,100,0,0,0",Black,M,H&M,donation,16.88,49.7,none
ITEM00605,2025-06-13 20:22:22,2025-08-08 05:03:51,recycled,Topwear,Jacket,Winter Coat,Women,2,"0,0,60,0,0,0,0,40",Green,42,Nike,bulkWholesale,3.97,0.0,heavy
ITEM00606,2025-06-28 02:27:51,2025-09-05 06:34:22,recycled,One-Piece,Dress,Evening Dress,Unisex,0,"52,0,0,48,0,0,0,0",Black,Kids,Adidas,userSellIn,28.18,0.0,moderate
ITEM00607,2025-06-09 22:01:40,2025-07-21 23:56:08,sold,Topwear,Jacket,Winter Coat,Women,10,"0,0,0,100,0,0,0,0",White,S,Patagonia,donation,23.35,60.92,none
ITEM00608,2025-06-07 09:28:50,2025-08-16 13:59:40,sold,Bottomwear,Pants,Jeans,Kids,5,"0,0,5,0,0,95,0,0",Blue,44,Uniqlo,userSellIn,22.42,61.83,minor
ITEM00609,2025-06-13 18:20:11,2025-09-19 01:50:56,sold,One-Piece,Dress,Summer Dress,Men,9,"0,0,0,0,68,0,32,0",Multicolor,Kids,Adidas,userSellIn,6.6,17.98,heavy
ITEM00610,2025-06-17 03:53:21,2025-10-02 22:24:08,sold,Accessories,General,Handbag,Unisex,5,"0,0,0,0,0,0,0,100",Black,34,Adidas,bulkWholesale,6.8,23.86,moderate
ITEM00611,2025-06-14 20:19:19,2025-09-26 04:59:55,recycled,Accessories,General,Handbag,Unisex,0,"0,0,44,0,56,0,0,0",White,XL,Uniqlo,donation,2.19,0.0,heavy
ITEM00612,2025-06-30 02:39:16,2025-07-18 17:17:12,sold,Bottomwear,Pants,Jeans,Men,9,"0,62,0,0,0,0,38,0",Red,S,H&M,userSellIn,26.85,97.33,heavy
ITEM00613,2025-07-01 13:20:22,2025-10-01 06:00:09,sold,Topwear,Shirt,Polo,Men,3,"9,0,0,0,0,91,0,0",Red,36,Levi's,bulkWholesale,16.78,51.57,heavy
ITEM00614,2025-06-16 20:32:33,2025-08-21 18:29:19,sold,Bottomwear,Skirt,Mini Skirt,Unisex,8,"100,0,0,0,0,0,0,0",Grey,40,Gucci,userSellIn,26.25,61.92,none
ITEM00615,2025-06-23 11:47:33,2025-09-11 11:39:52,sold,Bottomwear,Skirt,Mini Skirt,Unisex,9,"0,0,0,0,0,67,33,0",Red,36,Adidas,donation,21.46,53.38,heavy
ITEM00616,2025-07-04 12:07:37,2025-09-09 20:25:45,recycled,One-Piece,Dress,Evening Dress,Unisex,0,"0,0,0,0,0,100,0,0",Grey,42,Patagonia,donation,24.7,0.0,none
ITEM00617,2025-06-20 20:45:49,2025-07-26 06:34:23,sold,Bottomwear,Skirt,Mini Skirt,Women,3,"0,0,0,0,0,0,0,100",White,34,H&M,bulkWholesale,17.31,51.41,heavy
ITEM00618,2025-06-29 23:31:22,2025-07-21 17:28:04,sold,Accessories,General,Scarf,Women,10,"0,0,0,0,0,0,100,0",Green,L,Adidas,bulkWholesale,17.77,54.93,minor
ITEM00619,2025-06-11 01:12:34,2025-07-31 09:07:15,recycled,Topwear,Jacket,Hoodie,Women,1,"0,0,0,0,43,0,0,57",Beige,L,Zara,bulkWholesale,0.1,0.0,moderate
ITEM00620,2025-06-09 10:34:43,2025-09-07 11:52:12,sold,Topwear,Jacket,Blazer,Unisex,5,"100,0,0,0,0,0,0,0",Grey,XS,Zara,userSellIn,5.11,14.91,none
ITEM00621,2025-06-25 06:26:03,2025-08-22 01:10:16,sold,Accessories,General,Belt,Women,3,"0,0,26,0,0,74,0,0",Multicolor,Kids,Gucci,bulkWholesale,5.83,9.28,moderate
ITEM00622,2025-06-20 05:03:49,2025-10-03 07:11:24,disposed,Bottomwear,Skirt,Mini Skirt,Unisex,2,"0,0,76,24,0,0,0,0",Blue,S,Uniqlo,bulkWholesale,1.52,0.0,heavy
ITEM00623,2025-06-21 09:03:11,2025-09-11 22:20:49,sold,Footwear,Shoes,Sneakers,Kids,8,"0,0,13,0,87,0,0,0",Beige,42,Zara,userSellIn,17.49,61.95,none
ITEM00624,2025-06-07 23:34:02,2025-09-06 19:50:36,sold,Bottomwear,Pants,Jeans,Men,9,"0,100,0,0,0,0,0,0",Green,L,Zara,donation,5.81,11.86,none
ITEM00625,2025-06-24 15:48:08,2025-09-10 02:28:33,sold,Footwear,Shoes,Boots,Unisex,10,"0,0,0,12,0,0,0,88",Green,XL,Patagonia,userSellIn,1.17,4.58,heavy
ITEM00626,2025-07-04 11:24:18,2025-09-22 05:01:08,disposed,Topwear,Shirt,Blouse,Women,1,"0,7,0,0,0,0,93,0",White,XL,Gucci,bulkWholesale,7.71,0.0,none
ITEM00627,2025-06-23 22:14:30,2025-08-01 11:33:34,recycled,One-Piece,Dress,Summer Dress,Men,1,"0,0,0,34,0,0,0,66",Multicolor,Kids,Levi's,donation,17.4,0.0,minor
ITEM00628,2025-06-11 20:19:28,2025-07-22 02:45:40,sold,Bottomwear,Skirt,Maxi Skirt,Unisex,4,"0,0,0,100,0,0,0,0",Beige,M,Nike,bulkWholesale,2.09,5.34,heavy
ITEM00629,2025-06-14 17:12:48,2025-07-21 08:39:48,sold,Accessories,General,Scarf,Men,4,"0,0,52,0,0,0,48,0",Red,Kids,Zara,userSellIn,22.08,71.93,moderate
ITEM00630,2025-06-18 08:25:33,2025-09-23 06:26:46,sold,Footwear,Shoes,Boots,Men,6,"0,0,0,0,0,0,100,0",Black,38,Nike,donation,24.01,88.99,minor
ITEM00631,2025-06-12 18:29:16,2025-09-15 07:05:39,disposed,Accessories,General,Handbag,Kids,0,"0,0,79,0,0,0,21,0",Grey,S,Patagonia,userSellIn,8.69,0.0,minor
ITEM00632,2025-06-06 20:40:36,2025-07-23 02:33:16,disposed,Topwear,Jacket,Winter Coat,Men,2,"0,0,0,0,0,100,0,0",Red,M,Levi's,bulkWholesale,26.52,0.0,minor
ITEM00633,2025-06-24 23:03:42,2025-09-09 13:44:57,recycled,Accessories,General,Handbag,Unisex,2,"0,0,0,26,0,0,0,74",Blue,40,Gucci,userSellIn,29.37,0.0,none
ITEM00634,2025-06-20 15:04:04,2025-08-04 02:45:08,sold,Accessories,General,Scarf,Unisex,9,"0,0,0,0,0,64,36,0",Blue,36,H&M,userSellIn,5.95,17.21,minor
ITEM00635,2025-06-06 01:58:20,2025-08-18 05:02:32,sold,One-Piece,Dress,Casual Dress,Women,10,"0,63,0,37,0,0,0,0",Grey,38,Gucci,donation,1.87,4.66,heavy
ITEM00636,2025-06-13 00:35:03,2025-09-18 09:40:52,recycled,Footwear,Shoes,Boots,Women,1,"0,0,0,0,0,100,0,0",Red,XL,Nike,bulkWholesale,29.66,0.0,heavy
ITEM00637,2025-06-24 08:02:11,2025-07-23 05:27:01,sold,Bottomwear,Skirt,Mini Skirt,Men,6,"0,0,100,0,0,0,0,0",Red,38,Patagonia,bulkWholesale,28.64,101.2,none
ITEM00638,2025-07-03 10:50:47,2025-09-23 07:27:39,disposed,Topwear,Shirt,T-Shirt,Unisex,0,"0,58,0,0,42,0,0,0",Grey,S,Adidas,bulkWholesale,22.65,0.0,none
ITEM00639,2025-06-26 04:38:26,2025-07-18 00:39:01,sold,Accessories,General,Handbag,Unisex,6,"100,0,0,0,0,0,0,0",Multicolor,M,Patagonia,donation,5.57,9.71,minor
ITEM00640,2025-07-05 13:35:52,2025-08-31 19:28:00,disposed,Topwear,Jacket,Hoodie,Kids,1,"76,0,0,0,0,0,0,24",Green,42,Adidas,donation,18.3,0.0,heavy
ITEM00641,2025-06-22 20:37:54,2025-08-13 06:32:34,sold,Topwear,Jacket,Winter Coat,Kids,4,"100,0,0,0,0,0,0,0",Beige,L,Nike,userSellIn,4.58,16.34,minor
ITEM00642,2025-06-18 14:36:09,2025-08-19 22:32:51,sold,Bottomwear,Pants,Chinos,Women,7,"0,43,0,0,0,0,0,57",Beige,42,Uniqlo,userSellIn,28.57,90.95,moderate
ITEM00643,2025-06-13 15:48:22,2025-09-19 09:47:52,disposed,One-Piece,Dress,Casual Dress,Men,1,"0,80,0,0,20,0,0,0",Green,42,Zara,bulkWholesale,14.94,0.0,minor
ITEM00644,2025-06-15 15:29:40,2025-07-22 03:38:01,sold,Bottomwear,Skirt,Maxi Skirt,Kids,9,"0,0,17,0,0,0,83,0",Grey,S,Nike,userSellIn,1.94,6.54,moderate
ITEM00645,2025-06-18 12:12:10,2025-09-18 23:50:14,disposed,Bottomwear,Pants,Shorts,Kids,1,"0,0,0,0,0,0,0,100",Black,S,Gucci,userSellIn,18.98,0.0,moderate
ITEM00646,2025-06-09 07:32:00,2025-09-17 08:16:56,sold,One-Piece,Dress,Summer Dress,Men,9,"0,0,0,0,0,100,0,0",Black,XS,Gucci,userSellIn,18.12,29.05,heavy
ITEM00647,2025-06-15 18:41:43,2025-09-27 20:04:50,disposed,Bottomwear,Skirt,Mini Skirt,Men,1,"0,0,0,0,49,0,51,0",White,36,Gucci,bulkWholesale,3.88,0.0,minor
ITEM00648,2025-06-27 16:33:22,2025-08-03 01:25:31,sold,Accessories,General,Belt,Unisex,8,"100,0,0,0,0,0,0,0",Beige,S,Gucci,userSellIn,18.85,48.58,heavy
ITEM00649,2025-06-19 13:32:11,2025-07-21 17:20:34,recycled,Accessories,General,Belt,Men,2,"79,0,0,0,0,0,21,0",Grey,44,Levi's,bulkWholesale,16.79,0.0,heavy
ITEM00650,2025-06-18 18:10:38,2025-07-26 14:20:45,sold,Bottomwear,Skirt,Mini Skirt,Women,3,"0,0,0,0,87,0,13,0",White,XS,Uniqlo,donation,28.92,106.35,minor
ITEM00651,2025-07-02 11:55:12,2025-07-19 18:15:27,recycled,Footwear,Shoes,Sneakers,Men,0,"0,0,0,0,0,0,33,67",Red,M,H&M,bulkWholesale,28.72,0.0,heavy
ITEM00652,2025-06-14 04:14:01,2025-09-14 21:20:13,recycled,Topwear,Jacket,Blazer,Unisex,1,"0,0,10,0,0,0,0,90",Beige,36,Patagonia,donation,22.72,0.0,moderate
ITEM00653,2025-06-28 21:10:21,2025-09-17 13:52:55,sold,Accessories,General,Scarf,Men,10,"0,0,0,0,57,0,43,0",Beige,40,Levi's,bulkWholesale,14.43,45.91,moderate
ITEM00654,2025-06-28 04:16:50,2025-08-30 12:14:42,recycled,Bottomwear,Skirt,Maxi Skirt,Kids,2,"0,0,0,0,100,0,0,0",Black,XL,H&M,donation,10.26,0.0,minor
ITEM00655,2025-07-01 23:03:57,2025-09-06 14:54:23,recycled,Topwear,Shirt,T-Shirt,Women,1,"93,7,0,0,0,0,0,0",Black,38,Nike,bulkWholesale,18.12,0.0,minor
ITEM00656,2025-06-17 23:18:48,2025-09-07 18:38:55,recycled,One-Piece,Dress,Casual Dress,Unisex,2,"0,0,100,0,0,0,0,0",Blue,44,Adidas,bulkWholesale,22.87,0.0,minor
ITEM00657,2025-07-02 23:33:44,2025-09-10 10:15:24,sold,Bottomwear,Skirt,Maxi Skirt,Kids,3,"0,0,0,36,64,0,0,0",White,Kids,H&M,donation,2.62,7.53,moderate
ITEM00658,2025-06-09 16:07:32,2025-09-03 14:55:46,sold,One-Piece,Dress,Summer Dress,Unisex,6,"0,100,0,0,0,0,0,0",Grey,36,Nike,donation,29.34,89.93,minor
ITEM00659,2025-06-19 16:34:28,2025-09-08 15:15:52,sold,Accessories,General,Handbag,Women,3,"0,0,51,0,0,49,0,0",Grey,40,Levi's,donation,8.91,31.53,minor
ITEM00660,2025-06-27 09:14:22,2025-09-25 18:01:15,sold,Bottomwear,Skirt,Maxi Skirt,Kids,5,"0,50,0,0,0,50,0,0",Black,34,Nike,userSellIn,25.36,72.56,moderate
ITEM00661,2025-07-04 17:31:26,2025-07-21 18:45:39,sold,One-Piece,Dress,Summer Dress,Men,10,"32,0,0,0,68,0,0,0",Beige,42,H&M,donation,15.18,43.72,none
ITEM00662,2025-06-17 02:42:36,2025-09-09 23:07:57,sold,Accessories,General,Handbag,Women,10,"0,10,0,0,0,90,0,0",Beige,34,Zara,bulkWholesale,15.08,30.98,moderate
ITEM00663,2025-06-16 17:56:26,2025-07-28 03:52:24,sold,Bottomwear,Skirt,Mini Skirt,Unisex,6,"0,0,0,19,0,0,81,0",Green,L,Nike,userSellIn,2.94,8.92,moderate
ITEM00664,2025-06-20 16:11:47,2025-08-10 14:23:06,sold,One-Piece,Dress,Summer Dress,Women,6,"0,0,0,0,100,0,0,0",White,L,Zara,userSellIn,2.17,5.52,minor
ITEM00665,2025-06-10 12:42:05,2025-08-22 14:04:04,sold,Accessories,General,Scarf,Men,7,"100,0,0,0,0,0,0,0",White,40,Levi's,bulkWholesale,6.47,22.55,moderate
ITEM00666,2025-06-30 06:58:38,2025-09-05 07:36:30,disposed,Bottomwear,Pants,Chinos,Men,1,"0,0,0,100,0,0,0,0",Multicolor,38,Nike,donation,13.93,0.0,moderate
ITEM00667,2025-06-22 03:15:56,2025-09-07 11:05:38,sold,One-Piece,Dress,Casual Dress,Unisex,5,"0,100,0,0,0,0,0,0",Grey,XS,Gucci,userSellIn,2.02,4.33,heavy
ITEM00668,2025-06-11 09:41:48,2025-07-18 08:55:17,sold,One-Piece,Dress,Evening Dress,Women,6,"0,0,100,0,0,0,0,0",Red,38,Adidas,donation,24.86,79.23,none
ITEM00669,2025-06-15 02:32:05,2025-09-14 22:45:26,sold,Footwear,Shoes,Sneakers,Kids,7,"0,0,0,0,100,0,0,0",Black,XS,Adidas,bulkWholesale,4.54,10.74,none
ITEM00670,2025-07-04 01:00:23,2025-09-20 02:19:01,sold,Footwear,Shoes,Boots,Kids,10,"0,100,0,0,0,0,0,0",Black,40,Zara,donation,8.37,22.27,none
ITEM00671,2025-07-05 09:17:14,2025-08-06 04:37:23,sold,Topwear,Shirt,Blouse,Unisex,5,"0,0,0,0,0,100,0,0",White,40,Nike,bulkWholesale,27.95,80.24,heavy
ITEM00672,2025-06-30 17:09:15,2025-07-19 09:54:06,sold,Accessories,General,Belt,Men,7,"60,0,0,40,0,0,0,0",Black,40,Gucci,userSellIn,1.93,6.38,minor
ITEM00673,2025-06-29 00:06:13,2025-08-25 09:40:33,sold,Accessories,General,Belt,Kids,8,"46,0,0,0,0,54,0,0",Beige,Kids,Uniqlo,donation,25.02,67.51,none
ITEM00674,2025-06-20 15:37:01,2025-08-18 20:51:44,sold,Bottomwear,Skirt,Maxi Skirt,Men,7,"0,0,100,0,0,0,0,0",Red,XS,Nike,donation,23.66,40.6,heavy
ITEM00675,2025-06-19 03:39:14,2025-07-29 05:17:19,sold,Topwear,Shirt,Polo,Men,3,"0,0,0,100,0,0,0,0",Blue,38,Uniqlo,donation,9.82,37.95,none
ITEM00676,2025-07-03 23:54:03,2025-09-20 11:15:51,sold,Bottomwear,Pants,Chinos,Kids,6,"0,0,0,0,0,0,100,0",Red,XL,Nike,bulkWholesale,4.53,15.73,none
