itemID,boughtAt,convertAt,status,itemCategory,itemType,itemSubType,gender,itemCondition,itemFabrics,itemColor,size,brand,acquisitionChannel,purchasePrice,resalePrice,repairEffort,starting_index,copied,remove,positive_avg_adjuster,negative_avg_adjuster
ITEM00118,2025-06-06 23:48:42,2025-07-24 21:15:44,sold,Topwear,Shirt,Polo,Women,5,"0,100,0,0,0,0,0,0",White,M,Adidas,donation,10.84,39.23,heavy,117,False,False,0.65,
ITEM00119,2025-06-21 17:25:06,2025-09-25 12:36:25,sold,Accessories,General,Belt,Men,4,"0,23,0,0,0,77,0,0",Multicolor,S,Adidas,bulkWholesale,19.71,59.67,none,118,False,False,0.035,-0.355
ITEM00120,2025-06-19 08:44:52,2025-07-24 17:19:31,recycled,Topwear,Shirt,Blouse,Men,1,"93,0,0,7,0,0,0,0",Multicolor,44,Levi's,userSellIn,4.0,0.0,moderate,119,False,False,0.6749999999999999,-0.3
ITEM00121,2025-06-29 06:23:51,2025-09-04 12:13:39,sold,One-Piece,Dress,Summer Dress,Kids,8,"0,0,0,0,0,40,0,60",Green,XS,Patagonia,userSellIn,23.49,39.58,none,120,False,False,0.2,-0.05
ITEM00122,2025-06-30 21:17:35,2025-08-20 15:30:29,sold,Bottomwear,Skirt,Mini Skirt,Men,10,"0,0,100,0,0,0,0,0",Red,XS,Nike,bulkWholesale,5.45,10.73,heavy,121,False,False,,-0.42500000000000004
ITEM00123,2025-07-04 02:14:20,2025-08-27 19:53:09,disposed,Bottomwear,Skirt,Mini Skirt,Unisex,0,"25,0,0,0,75,0,0,0",Multicolor,40,Zara,userSellIn,4.78,0.0,moderate,122,False,False,,-0.4
ITEM00124,2025-06-30 06:37:46,2025-07-18 03:51:25,sold,Footwear,Shoes,Boots,Kids,4,"0,100,0,0,0,0,0,0",Red,34,Adidas,donation,3.57,10.07,moderate,123,False,False,0.11750000000000001,-0.017
ITEM00125,2025-07-05 09:31:44,2025-08-11 20:37:13,sold,Bottomwear,Pants,Shorts,Women,9,"0,0,0,100,0,0,0,0",White,XL,Uniqlo,donation,24.3,68.94,heavy,124,False,False,0.1,-0.1
ITEM00126,2025-06-24 06:11:24,2025-07-27 16:16:16,sold,Footwear,Shoes,Sneakers,Kids,6,"38,0,62,0,0,0,0,0",Black,XS,Patagonia,userSellIn,9.28,15.86,none,125,False,False,0.2,-0.017
ITEM00127,2025-06-26 11:48:31,2025-09-30 20:20:30,sold,Footwear,Shoes,Heels,Kids,10,"0,0,0,0,0,0,0,100",Green,M,Levi's,donation,5.48,11.3,heavy,126,False,False,0.2,-0.28350000000000003
ITEM00128,2025-06-15 11:18:46,2025-07-30 04:18:31,sold,Bottomwear,Pants,Chinos,Men,8,"0,0,0,100,0,0,0,0",Red,S,H&M,bulkWholesale,24.26,92.04,moderate,127,False,False,,-0.175
ITEM00129,2025-06-11 13:27:10,2025-07-25 11:59:44,disposed,One-Piece,Dress,Casual Dress,Women,0,"58,0,0,0,0,0,42,0",Beige,S,Zara,bulkWholesale,23.24,0.0,heavy,128,False,False,0.1,
ITEM00130,2025-06-23 06:47:25,2025-08-08 14:26:46,sold,Footwear,Shoes,Boots,Kids,5,"0,0,0,0,0,0,100,0",Grey,38,Uniqlo,donation,7.44,25.47,none,129,False,False,0.2,-0.017
ITEM00131,2025-06-21 22:14:39,2025-09-29 02:48:42,recycled,Bottomwear,Pants,Shorts,Men,1,"32,68,0,0,0,0,0,0",Multicolor,L,Zara,donation,22.02,0.0,none,130,False,True,0.15,-0.3
ITEM00132,2025-06-08 05:12:03,2025-08-07 08:35:31,sold,One-Piece,Dress,Casual Dress,Unisex,3,"0,0,0,0,0,0,0,100",Beige,XL,Adidas,bulkWholesale,26.65,91.47,none,131,False,False,,-0.4
ITEM00133,2025-06-17 09:45:22,2025-08-27 10:02:58,sold,Bottomwear,Skirt,Mini Skirt,Unisex,4,"0,0,0,0,0,0,0,100",White,M,Patagonia,bulkWholesale,0.47,1.45,moderate,132,False,False,0.035,-0.4
ITEM00134,2025-06-22 01:11:38,2025-07-31 15:36:59,sold,Accessories,General,Handbag,Unisex,7,"0,0,0,0,100,0,0,0",Grey,34,Adidas,bulkWholesale,25.9,79.96,minor,133,False,True,,-0.405
ITEM00135,2025-07-02 09:17:54,2025-08-26 12:18:04,sold,Bottomwear,Skirt,Mini Skirt,Unisex,6,"0,71,0,0,0,0,0,29",Black,S,Uniqlo,userSellIn,21.8,70.69,minor,134,False,False,,-0.4
ITEM00136,2025-06-17 17:01:14,2025-10-03 08:35:03,sold,Accessories,General,Belt,Unisex,5,"0,0,0,0,100,0,0,0",Grey,Kids,Levi's,donation,5.2,11.15,none,135,False,False,,-0.405
ITEM00137,2025-06-14 12:11:04,2025-09-22 08:35:36,sold,Topwear,Jacket,Blazer,Unisex,3,"0,0,0,0,0,0,0,100",Beige,34,Zara,donation,9.09,21.65,moderate,136,False,True,1.2,-0.4
ITEM00138,2025-06-06 04:46:03,2025-08-24 00:39:06,sold,Bottomwear,Pants,Jeans,Men,6,"0,100,0,0,0,0,0,0",Green,Kids,Levi's,donation,24.02,76.47,none,137,False,False,,-0.3
ITEM00139,2025-06-10 19:51:05,2025-09-24 05:05:43,sold,Bottomwear,Pants,Chinos,Unisex,4,"100,0,0,0,0,0,0,0",Black,42,Uniqlo,userSellIn,16.9,39.27,minor,138,False,True,0.035,-0.4
ITEM00140,2025-06-19 04:18:58,2025-08-30 03:45:50,sold,Accessories,General,Belt,Men,7,"0,0,38,0,0,62,0,0",Multicolor,34,Adidas,bulkWholesale,15.51,35.86,moderate,139,False,True,,-0.355
ITEM00141,2025-06-28 00:55:16,2025-08-25 21:15:08,sold,Bottomwear,Pants,Shorts,Kids,3,"0,0,100,0,0,0,0,0",Red,36,Patagonia,bulkWholesale,25.7,93.47,heavy,140,False,False,0.2,
ITEM00142,2025-06-19 23:14:28,2025-08-28 23:52:40,sold,Bottomwear,Pants,Chinos,Women,3,"0,0,100,0,0,0,0,0",Grey,L,H&M,donation,16.86,26.02,heavy,141,False,False,0.1,
ITEM00143,2025-07-04 16:10:43,2025-08-31 15:49:26,sold,Accessories,General,Handbag,Kids,4,"27,0,0,0,0,0,73,0",Red,40,Patagonia,donation,20.13,76.27,none,142,False,False,0.11750000000000001,-0.41
ITEM00144,2025-07-02 14:30:54,2025-08-22 21:27:15,disposed,Footwear,Shoes,Boots,Kids,2,"0,0,0,0,0,100,0,0",Beige,36,Uniqlo,donation,14.55,0.0,heavy,143,False,False,0.2,-0.017
ITEM00145,2025-06-24 08:15:11,2025-09-23 14:43:04,sold,Accessories,General,Belt,Unisex,8,"0,0,100,0,0,0,0,0",Green,38,Adidas,donation,24.28,79.61,none,144,False,False,,-0.2866666666666667
ITEM00146,2025-06-10 09:27:06,2025-07-27 11:10:44,sold,Accessories,General,Handbag,Kids,9,"0,23,77,0,0,0,0,0",Blue,L,Gucci,bulkWholesale,10.2,27.24,minor,145,False,True,0.2,-0.255
ITEM00147,2025-07-02 07:54:54,2025-09-01 00:44:20,sold,Accessories,General,Scarf,Women,8,"0,0,64,36,0,0,0,0",Beige,34,Gucci,userSellIn,12.76,32.08,moderate,146,False,False,0.1,-0.22999999999999998
ITEM00148,2025-06-08 17:58:59,2025-08-19 07:43:24,disposed,Accessories,General,Handbag,Men,0,"0,0,0,0,0,0,100,0",Green,Kids,Zara,donation,27.82,0.0,moderate,147,False,True,,-0.355
ITEM00149,2025-06-19 07:54:50,2025-07-17 23:06:00,sold,Footwear,Shoes,Sneakers,Unisex,6,"0,0,61,0,39,0,0,0",Blue,38,Zara,userSellIn,23.13,86.86,none,148,False,True,,-0.20850000000000002
ITEM00150,2025-06-26 18:45:00,2025-08-14 22:02:05,sold,Footwear,Shoes,Sneakers,Unisex,10,"0,0,100,0,0,0,0,0",Blue,44,Uniqlo,donation,16.18,38.56,minor,149,False,False,,-0.32233333333333336
ITEM00151,2025-06-19 22:37:59,2025-09-04 17:03:29,disposed,Accessories,General,Scarf,Kids,1,"0,0,0,0,0,100,0,0",Beige,M,Levi's,bulkWholesale,24.5,0.0,heavy,150,False,True,0.175,-0.41
ITEM00152,2025-06-06 21:52:27,2025-10-03 07:35:16,sold,Bottomwear,Pants,Chinos,Men,6,"0,0,0,0,60,40,0,0",Green,36,Patagonia,bulkWholesale,18.96,62.71,minor,151,False,True,,-0.3
ITEM00153,2025-07-05 15:26:47,2025-07-31 22:34:42,sold,Topwear,Shirt,Blouse,Men,6,"0,0,0,0,0,0,100,0",Multicolor,40,Gucci,userSellIn,0.19,0.53,heavy,152,False,False,1.2,-0.3
ITEM00154,2025-06-08 06:46:07,2025-09-03 04:54:24,sold,One-Piece,Dress,Summer Dress,Men,9,"0,74,0,26,0,0,0,0",Grey,S,Gucci,userSellIn,28.33,49.54,heavy,153,False,False,,-0.2
ITEM00155,2025-06-15 20:43:18,2025-09-28 05:29:42,sold,One-Piece,Dress,Evening Dress,Men,6,"0,0,65,35,0,0,0,0",White,XL,Nike,userSellIn,10.43,29.52,moderate,154,False,False,,-0.3
ITEM00156,2025-06-18 11:19:16,2025-09-08 05:06:07,sold,Accessories,General,Scarf,Women,8,"0,0,0,0,0,100,0,0",White,Kids,Nike,userSellIn,23.7,91.63,heavy,155,False,True,0.1,-0.22999999999999998
ITEM00157,2025-07-04 05:13:42,2025-09-22 12:44:09,sold,Topwear,Shirt,Blouse,Men,3,"0,0,0,0,100,0,0,0",Multicolor,38,Zara,userSellIn,1.91,7.51,none,156,False,False,1.2,-0.3
ITEM00158,2025-06-08 16:06:30,2025-07-29 03:27:01,sold,One-Piece,Dress,Summer Dress,Unisex,5,"0,0,0,0,0,47,53,0",Green,34,Nike,bulkWholesale,16.96,39.91,heavy,157,False,True,,-0.4
ITEM00159,2025-06-26 01:25:01,2025-08-29 06:05:44,sold,Accessories,General,Belt,Women,5,"0,0,100,0,0,0,0,0",Red,34,H&M,donation,16.83,46.28,none,158,False,False,0.1,-0.41
ITEM00160,2025-06-18 10:22:57,2025-09-01 22:34:22,disposed,One-Piece,Dress,Casual Dress,Women,1,"0,0,100,0,0,0,0,0",Multicolor,40,Adidas,donation,27.13,0.0,moderate,159,False,False,0.125,
ITEM00161,2025-07-03 21:22:25,2025-07-29 07:29:05,sold,Bottomwear,Skirt,Maxi Skirt,Men,9,"0,0,75,25,0,0,0,0",Black,M,H&M,bulkWholesale,18.72,71.45,minor,160,False,False,,-0.2
ITEM00162,2025-06-14 06:48:35,2025-09-30 10:07:49,sold,One-Piece,Dress,Evening Dress,Unisex,4,"0,82,18,0,0,0,0,0",Beige,34,Zara,userSellIn,14.71,32.81,moderate,161,False,False,0.035,-0.4
ITEM00163,2025-06-21 16:06:50,2025-08-23 11:30:18,recycled,Topwear,Shirt,Blouse,Kids,1,"0,0,55,0,0,45,0,0",Black,XS,Gucci,donation,27.8,0.0,moderate,162,False,False,0.5166666666666666,
ITEM00164,2025-06-27 02:30:41,2025-09-05 13:35:08,sold,Accessories,General,Handbag,Unisex,6,"0,0,100,0,0,0,0,0",Grey,S,Uniqlo,donation,3.03,11.69,heavy,163,False,False,,-0.405
ITEM00165,2025-06-06 04:26:28,2025-07-28 06:45:58,sold,One-Piece,Dress,Casual Dress,Men,7,"0,0,0,0,0,0,100,0",Black,S,Zara,bulkWholesale,6.66,23.4,none,164,False,False,,-0.3
ITEM00166,2025-06-07 19:22:28,2025-07-21 12:24:59,recycled,Footwear,Shoes,Boots,Women,1,"0,0,100,0,0,0,0,0",Green,38,H&M,donation,27.98,0.0,moderate,165,False,True,0.125,-0.017
ITEM00167,2025-07-01 04:11:15,2025-07-31 03:45:35,recycled,Accessories,General,Handbag,Unisex,2,"0,0,0,0,0,0,0,100",White,34,Patagonia,userSellIn,20.42,0.0,heavy,166,False,True,,-0.405
ITEM00168,2025-06-20 00:00:30,2025-09-01 19:05:52,disposed,Footwear,Shoes,Sneakers,Unisex,1,"0,0,0,0,7,0,0,93",Green,44,Adidas,userSellIn,1.29,0.0,minor,167,False,False,0.15,-0.20850000000000002
ITEM00169,2025-06-06 09:32:41,2025-08-27 09:23:20,disposed,Bottomwear,Skirt,Mini Skirt,Unisex,1,"0,0,0,0,0,100,0,0",Green,L,Gucci,donation,18.54,0.0,none,168,False,False,0.15,-0.4
ITEM00170,2025-06-06 16:25:11,2025-07-21 13:55:29,sold,Topwear,Jacket,Winter Coat,Unisex,8,"0,0,3,0,0,0,97,0",White,38,Zara,donation,22.89,82.74,heavy,169,False,False,1.2,-0.225
ITEM00171,2025-06-25 19:46:20,2025-09-18 20:51:42,sold,One-Piece,Dress,Casual Dress,Unisex,4,"0,0,75,0,0,25,0,0",Black,Kids,Gucci,userSellIn,4.34,16.37,heavy,170,False,False,0.035,-0.4
ITEM00172,2025-06-15 23:53:27,2025-08-23 01:32:05,sold,Topwear,Jacket,Hoodie,Men,6,"0,0,0,0,33,0,67,0",Black,40,Uniqlo,bulkWholesale,3.56,10.73,heavy,171,False,True,1.2,-0.3
ITEM00173,2025-06-09 19:10:51,2025-09-01 01:22:36,sold,One-Piece,Dress,Evening Dress,Men,5,"0,0,0,38,0,0,62,0",Multicolor,42,Gucci,bulkWholesale,18.81,68.35,heavy,172,False,True,,-0.3
ITEM00174,2025-06-22 08:11:45,2025-09-23 08:51:06,sold,One-Piece,Dress,Casual Dress,Women,5,"0,0,0,0,100,0,0,0",Multicolor,XL,Adidas,bulkWholesale,20.2,33.8,minor,173,False,False,0.1,
ITEM00175,2025-06-15 05:21:32,2025-07-31 04:10:20,sold,One-Piece,Dress,Evening Dress,Kids,4,"0,0,0,0,0,100,0,0",Green,38,Nike,userSellIn,16.54,42.39,minor,174,False,False,0.11750000000000001,
ITEM00176,2025-06-21 21:53:43,2025-08-02 23:07:48,sold,Accessories,General,Belt,Kids,8,"0,0,0,0,0,86,0,14",Green,34,Patagonia,donation,17.76,42.65,moderate,175,False,False,0.2,-0.22999999999999998
ITEM00177,2025-06-27 09:56:02,2025-07-30 10:10:49,sold,Accessories,General,Handbag,Unisex,9,"0,0,0,0,0,100,0,0",Red,44,Patagonia,donation,19.25,35.84,minor,176,False,True,,-0.30333333333333334
ITEM00178,2025-07-01 22:15:35,2025-09-14 17:30:41,sold,Footwear,Shoes,Boots,Kids,4,"0,65,0,0,0,0,0,35",Green,40,H&M,userSellIn,8.36,24.78,heavy,177,False,False,0.11750000000000001,-0.017
ITEM00179,2025-06-19 07:16:15,2025-08-25 05:03:38,sold,Accessories,General,Belt,Women,5,"0,0,0,52,0,0,0,48",Beige,34,Levi's,userSellIn,16.56,37.44,minor,178,False,False,0.1,-0.41
ITEM00180,2025-06-14 08:20:24,2025-08-22 12:23:31,sold,Bottomwear,Pants,Jeans,Unisex,5,"0,100,0,0,0,0,0,0",White,42,Zara,bulkWholesale,22.27,35.22,heavy,179,False,False,,-0.4
ITEM00181,2025-06-27 16:40:54,2025-08-29 01:47:44,sold,Bottomwear,Pants,Jeans,Kids,4,"0,29,0,0,0,0,71,0",Blue,36,Gucci,userSellIn,8.1,16.29,moderate,180,False,False,0.11750000000000001,
ITEM00182,2025-06-28 07:40:36,2025-09-25 08:29:14,sold,Topwear,Jacket,Winter Coat,Kids,9,"0,0,0,0,19,0,81,0",White,40,H&M,donation,21.56,73.83,minor,181,False,False,0.7,-0.1
ITEM00183,2025-06-07 01:23:03,2025-09-17 16:19:56,disposed,One-Piece,Dress,Summer Dress,Unisex,2,"0,0,100,0,0,0,0,0",White,S,Levi's,userSellIn,22.95,0.0,heavy,182,False,False,,-0.4
ITEM00184,2025-06-21 14:51:46,2025-09-20 22:09:43,disposed,One-Piece,Dress,Summer Dress,Women,2,"100,0,0,0,0,0,0,0",Grey,M,H&M,userSellIn,24.55,0.0,minor,183,False,False,0.1,
ITEM00185,2025-06-29 15:23:47,2025-09-13 21:19:51,disposed,Bottomwear,Pants,Chinos,Unisex,2,"0,34,0,0,66,0,0,0",Black,M,Gucci,donation,6.01,0.0,moderate,184,False,False,,-0.4
ITEM00186,2025-06-08 16:51:36,2025-09-02 14:35:57,sold,Footwear,Shoes,Boots,Unisex,5,"0,0,0,0,0,0,0,100",Beige,40,Patagonia,bulkWholesale,3.73,14.63,none,185,False,False,,-0.20850000000000002
ITEM00187,2025-06-11 22:43:40,2025-07-25 00:45:52,sold,Topwear,Jacket,Blazer,Unisex,10,"0,0,0,0,0,0,0,100",Blue,44,Zara,userSellIn,12.29,28.34,heavy,186,False,True,1.2,-0.47500000000000003
ITEM00188,2025-06-05 19:05:18,2025-09-16 14:39:15,sold,Bottomwear,Pants,Shorts,Women,8,"0,0,0,0,0,0,0,100",Beige,XS,Adidas,bulkWholesale,19.68,35.0,heavy,187,False,False,0.1,-0.05
ITEM00189,2025-06-09 18:51:35,2025-09-10 15:37:13,sold,One-Piece,Dress,Casual Dress,Kids,4,"0,0,100,0,0,0,0,0",Blue,38,Gucci,userSellIn,10.87,30.31,minor,188,False,False,0.11750000000000001,
ITEM00190,2025-06-08 14:48:11,2025-09-11 01:38:50,sold,Footwear,Shoes,Sneakers,Unisex,4,"42,0,0,0,0,0,58,0",Beige,XS,Nike,userSellIn,12.46,34.09,minor,189,False,False,0.035,-0.20850000000000002
ITEM00191,2025-06-08 03:07:57,2025-08-25 07:17:45,disposed,One-Piece,Dress,Casual Dress,Men,0,"0,0,0,0,100,0,0,0",Grey,38,Nike,bulkWholesale,12.14,0.0,heavy,190,False,False,,-0.3
ITEM00192,2025-06-28 15:41:52,2025-10-03 06:06:57,recycled,Bottomwear,Skirt,Maxi Skirt,Unisex,0,"0,0,0,0,0,0,100,0",Beige,42,Nike,donation,2.74,0.0,none,191,False,True,,-0.4
ITEM00193,2025-06-26 22:53:01,2025-08-24 21:20:50,sold,Bottomwear,Skirt,Maxi Skirt,Women,6,"0,100,0,0,0,0,0,0",White,S,Patagonia,donation,0.72,2.72,minor,192,False,False,0.1,
ITEM00194,2025-06-18 20:14:26,2025-08-24 03:02:51,sold,Bottomwear,Pants,Chinos,Men,5,"0,0,75,0,0,0,0,25",Multicolor,Kids,Gucci,userSellIn,14.94,27.36,heavy,193,False,True,,-0.3
ITEM00195,2025-06-17 05:31:48,2025-07-19 11:53:25,sold,Topwear,Jacket,Blazer,Women,5,"100,0,0,0,0,0,0,0",White,38,H&M,userSellIn,28.0,65.89,minor,194,False,False,0.65,
ITEM00196,2025-06-08 22:30:20,2025-09-25 19:37:01,disposed,Accessories,General,Scarf,Kids,2,"100,0,0,0,0,0,0,0",Multicolor,L,Uniqlo,bulkWholesale,5.08,0.0,none,195,False,False,0.2,-0.41
ITEM00197,2025-06-16 18:04:35,2025-10-02 04:02:56,sold,Footwear,Shoes,Boots,Men,5,"0,0,0,0,45,0,55,0",Grey,42,Uniqlo,userSellIn,11.53,34.68,minor,196,False,False,,-0.1585
ITEM00198,2025-06-15 20:11:10,2025-09-16 01:25:29,sold,One-Piece,Dress,Evening Dress,Men,6,"0,0,0,0,0,100,0,0",Beige,44,Levi's,userSellIn,23.17,80.67,none,197,False,True,,-0.3
ITEM00199,2025-07-02 02:08:04,2025-09-25 12:01:41,recycled,Accessories,General,Scarf,Kids,2,"0,0,0,0,0,100,0,0",White,S,Adidas,bulkWholesale,26.59,0.0,heavy,198,False,False,0.2,-0.41
ITEM00200,2025-06-13 00:20:59,2025-09-24 11:22:58,disposed,Topwear,Jacket,Winter Coat,Women,0,"0,0,0,100,0,0,0,0",Red,34,H&M,donation,9.55,0.0,heavy,199,False,False,0.65,
ITEM00201,2025-06-11 20:21:48,2025-07-20 19:48:09,sold,Accessories,General,Handbag,Men,7,"0,0,64,36,0,0,0,0",Multicolor,44,Adidas,donation,14.91,54.05,heavy,200,False,False,,-0.355
ITEM00202,2025-06-29 21:48:32,2025-09-22 01:26:16,sold,Accessories,General,Scarf,Men,9,"0,0,0,0,0,0,100,0",Green,S,Zara,userSellIn,21.42,66.72,none,201,False,False,,-0.27
ITEM00203,2025-06-05 17:30:11,2025-08-07 00:07:55,recycled,Bottomwear,Skirt,Maxi Skirt,Women,1,"0,0,0,0,0,0,100,0",Beige,S,Adidas,donation,1.56,0.0,heavy,202,False,False,0.125,
ITEM00204,2025-06-11 20:51:49,2025-09-04 12:44:43,sold,Bottomwear,Pants,Shorts,Unisex,6,"0,40,0,0,0,60,0,0",Black,XS,Patagonia,bulkWholesale,27.46,66.79,minor,203,False,True,,-0.4
ITEM00205,2025-06-22 00:48:32,2025-09-22 12:36:10,sold,Bottomwear,Skirt,Mini Skirt,Men,5,"100,0,0,0,0,0,0,0",Beige,40,Gucci,bulkWholesale,11.71,43.77,heavy,204,False,False,,-0.3
ITEM00206,2025-06-12 14:56:23,2025-09-09 17:48:21,sold,Accessories,General,Handbag,Women,6,"0,0,0,76,0,0,0,24",Grey,XL,Gucci,userSellIn,20.54,42.24,heavy,205,False,False,0.1,-0.41
ITEM00207,2025-06-20 22:34:46,2025-09-28 20:41:20,sold,Bottomwear,Pants,Chinos,Women,5,"0,8,0,0,0,92,0,0",Green,S,Patagonia,userSellIn,16.15,55.4,none,206,False,False,0.1,
ITEM00208,2025-07-01 12:24:10,2025-09-02 22:43:11,sold,Topwear,Shirt,T-Shirt,Kids,10,"0,0,0,0,0,0,0,100",Beige,Kids,Uniqlo,bulkWholesale,11.24,41.1,none,207,False,False,0.7,-0.55
ITEM00209,2025-06-22 11:40:03,2025-07-23 14:26:45,sold,Bottomwear,Pants,Shorts,Men,7,"0,0,100,0,0,0,0,0",Grey,42,Nike,bulkWholesale,23.69,68.52,none,208,False,False,,-0.3
ITEM00210,2025-06-08 15:01:54,2025-07-17 17:14:53,disposed,Accessories,General,Belt,Unisex,0,"67,0,0,0,0,33,0,0",Grey,42,Nike,bulkWholesale,20.58,0.0,moderate,209,False,False,,-0.405
ITEM00211,2025-06-15 21:50:59,2025-08-10 11:44:12,sold,Accessories,General,Belt,Unisex,4,"0,0,0,0,100,0,0,0",Blue,44,Gucci,bulkWholesale,28.1,75.1,none,210,False,False,0.035,-0.405
ITEM00212,2025-06-26 01:09:01,2025-08-04 00:57:14,sold,Topwear,Shirt,Polo,Men,8,"0,0,0,0,0,0,0,100",Beige,42,Gucci,donation,17.82,59.88,moderate,211,False,False,1.2,-0.175
ITEM00213,2025-06-21 00:27:38,2025-08-22 16:39:26,recycled,Accessories,General,Handbag,Women,2,"74,0,26,0,0,0,0,0",Black,36,Levi's,donation,28.67,0.0,minor,212,False,False,0.1,-0.41
ITEM00214,2025-06-17 04:29:31,2025-08-13 15:30:50,disposed,One-Piece,Dress,Casual Dress,Unisex,2,"100,0,0,0,0,0,0,0",Green,L,Uniqlo,userSellIn,27.01,0.0,moderate,213,False,False,,-0.4
ITEM00215,2025-06-27 19:32:33,2025-09-10 13:08:24,disposed,Bottomwear,Pants,Jeans,Men,2,"100,0,0,0,0,0,0,0",Multicolor,34,Zara,bulkWholesale,17.36,0.0,moderate,214,False,False,,-0.3
ITEM00216,2025-06-29 20:04:41,2025-08-15 05:33:41,sold,Bottomwear,Skirt,Maxi Skirt,Men,10,"0,0,0,100,0,0,0,0",Multicolor,Kids,Zara,donation,4.76,8.31,moderate,215,False,False,,-0.42500000000000004
ITEM00217,2025-06-16 07:43:54,2025-08-25 00:07:07,disposed,Accessories,General,Belt,Kids,0,"0,0,0,0,0,72,0,28",Grey,44,Patagonia,donation,25.53,0.0,minor,216,False,False,0.2,-0.41
ITEM00218,2025-06-10 15:21:18,2025-08-15 01:50:38,disposed,Bottomwear,Pants,Jeans,Unisex,2,"0,0,0,33,0,0,0,67",White,S,Patagonia,donation,2.98,0.0,moderate,217,False,False,,-0.4
ITEM00219,2025-07-04 03:17:20,2025-09-09 04:37:47,sold,Bottomwear,Skirt,Maxi Skirt,Men,5,"67,0,0,33,0,0,0,0",Red,40,Uniqlo,userSellIn,16.81,28.94,none,218,False,False,,-0.3
ITEM00220,2025-06-18 15:52:30,2025-07-29 05:15:33,sold,Accessories,General,Scarf,Unisex,7,"0,0,29,71,0,0,0,0",Multicolor,XL,Zara,bulkWholesale,13.09,19.94,none,219,False,True,,-0.405
ITEM00221,2025-06-27 10:01:25,2025-10-03 00:58:43,sold,Bottomwear,Pants,Jeans,Kids,3,"0,100,0,0,0,0,0,0",White,42,Levi's,donation,26.71,87.15,moderate,220,False,False,0.2,
ITEM00222,2025-06-23 22:34:33,2025-09-03 12:02:18,recycled,One-Piece,Dress,Summer Dress,Men,0,"0,0,0,0,0,0,100,0",White,44,Gucci,userSellIn,18.97,0.0,moderate,221,False,False,,-0.3
ITEM00223,2025-06-17 02:31:00,2025-07-17 17:18:06,disposed,Footwear,Shoes,Sneakers,Women,1,"14,0,0,0,0,86,0,0",Green,40,Nike,donation,20.59,0.0,minor,222,False,False,0.125,-0.017
ITEM00224,2025-06-15 22:35:13,2025-08-07 22:36:46,sold,Footwear,Shoes,Heels,Unisex,3,"0,0,0,100,0,0,0,0",Green,40,Patagonia,bulkWholesale,26.69,62.39,none,223,False,False,,-0.20850000000000002
ITEM00225,2025-06-19 01:10:12,2025-09-03 18:24:08,recycled,One-Piece,Dress,Evening Dress,Unisex,1,"0,0,0,0,0,0,100,0",White,XS,Zara,bulkWholesale,13.09,0.0,minor,224,False,False,0.15,-0.4
ITEM00226,2025-06-19 00:20:45,2025-08-14 05:27:14,disposed,One-Piece,Dress,Evening Dress,Women,1,"0,0,100,0,0,0,0,0",Multicolor,44,H&M,donation,29.41,0.0,minor,225,False,False,0.125,
ITEM00227,2025-06-12 18:27:30,2025-08-26 14:26:40,sold,Footwear,Shoes,Heels,Kids,10,"0,0,0,100,0,0,0,0",White,XL,Levi's,bulkWholesale,28.41,53.28,none,226,False,False,0.2,-0.28350000000000003
ITEM00228,2025-06-27 06:33:25,2025-07-20 00:13:14,sold,Bottomwear,Pants,Chinos,Men,3,"0,0,0,0,0,57,43,0",Black,34,Gucci,userSellIn,6.32,9.68,minor,227,False,False,,-0.3
ITEM00229,2025-07-05 16:02:31,2025-09-10 09:46:37,disposed,Topwear,Jacket,Blazer,Men,0,"4,0,96,0,0,0,0,0",Green,XS,H&M,userSellIn,6.45,0.0,heavy,228,False,True,1.2,-0.3
ITEM00230,2025-06-21 21:10:07,2025-08-29 23:44:47,disposed,Footwear,Shoes,Heels,Kids,1,"0,0,0,0,28,0,0,72",Blue,S,Zara,donation,0.19,0.0,none,229,False,False,0.175,-0.017
ITEM00231,2025-06-21 01:53:16,2025-10-02 12:01:02,sold,Bottomwear,Skirt,Maxi Skirt,Kids,7,"67,0,0,0,0,0,33,0",Multicolor,M,H&M,donation,14.64,32.14,minor,230,False,False,0.2,
ITEM00232,2025-06-07 01:38:24,2025-08-03 20:12:05,sold,One-Piece,Dress,Casual Dress,Unisex,3,"75,25,0,0,0,0,0,0",Green,L,H&M,bulkWholesale,15.52,55.02,minor,231,False,True,,-0.4
ITEM00233,2025-06-16 19:20:48,2025-08-02 10:29:05,recycled,Accessories,General,Handbag,Kids,1,"0,0,32,0,0,0,0,68",Black,M,Zara,donation,16.13,0.0,none,232,False,True,0.175,-0.41
ITEM00234,2025-06-13 14:49:55,2025-08-19 00:56:49,sold,Bottomwear,Skirt,Mini Skirt,Kids,10,"0,0,0,100,0,0,0,0",Grey,34,Patagonia,bulkWholesale,6.47,23.75,minor,233,False,False,0.2,-0.55
ITEM00235,2025-06-22 04:47:19,2025-08-17 00:55:16,sold,Footwear,Shoes,Boots,Women,7,"0,0,100,0,0,0,0,0",Grey,36,Gucci,bulkWholesale,28.18,74.29,heavy,234,False,False,0.1,-0.017
ITEM00236,2025-06-13 15:10:27,2025-08-03 08:44:44,sold,Bottomwear,Skirt,Maxi Skirt,Men,5,"38,0,0,0,0,0,0,62",Black,34,Nike,bulkWholesale,6.89,11.72,moderate,235,False,False,,-0.3
